"row.names","cost","count","type"
"127410",4008.51,2,"IP"
"127411",3060.65,2,"IP"
"127412",545.69,2,"IP"
"127413",4303.94,1,"IP"
"127414",11648.72,1,"IP"
"127415",3555.42,1,"IP"
"127416",1253.32,2,"IP"
"127417",2939.69,1,"IP"
"127418",3086.59,1,"IP"
"127419",62377,1,"IP"
"127420",2496.91,3,"IP"
"127421",657.85,9,"IP"
"127422",1345.42,100,"IP"
"127423",10072.68,2,"IP"
"127424",8255.64,6,"IP"
"127425",6929.08,1,"IP"
"127426",1688.18,1,"IP"
"127427",502.82,90,"IP"
"127428",4633.89,2,"IP"
"127429",3086.85,4,"IP"
"127430",4428.31,5,"IP"
"127431",829.01,1,"IP"
"127432",17357,4,"IP"
"127433",2304.4,6,"IP"
"127434",14160,3,"IP"
"127435",6296,2426,"IP"
"127436",11540,12,"IP"
"127437",9729,110,"IP"
"127438",562,17129,"IP"
"127439",1329,1406,"IP"
"127440",17544,2,"IP"
"127441",720.4,1,"IP"
"127442",27489,1,"IP"
"127443",6319.1,19,"IP"
"127444",11675,3,"IP"
"127445",11621,4,"IP"
"127446",24849,2,"IP"
"127447",1735.7,47,"IP"
"127448",31937,1,"IP"
"127449",19431,1,"IP"
"127450",5778.4,6,"IP"
"127451",910.26,7,"IP"
"127452",5729.58,197,"IP"
"127453",1089.21,23,"IP"
"127454",817.48,24,"IP"
"127455",10034.63,2,"IP"
"127456",1010.29,53,"IP"
"127457",5060.14,8,"IP"
"127458",13566,7,"IP"
"127459",11783.74,6,"IP"
"127460",3299.74,16,"IP"
"127461",3430.6,24,"IP"
"127462",2885.43,1,"IP"
"127463",372.76,6,"IP"
"127464",1823.93,91,"IP"
"127465",6239.24,2,"IP"
"127466",1161.2,2,"IP"
"127467",1071.88,27,"IP"
"127468",2100.12,13,"IP"
"127469",2154.31,183,"IP"
"127470",5557.47,5,"IP"
"127471",1483.29,30,"IP"
"127472",3422.25,19,"IP"
"127473",2609.35,4,"IP"
"127474",186.55,537,"IP"
"127475",6099.21,1,"IP"
"127476",2869.93,4,"IP"
"127477",3683.89,1,"IP"
"127478",8314.95,2,"IP"
"127479",5934.53,1,"IP"
"127480",552.12,29,"IP"
"127481",1893.32,3,"IP"
"127482",10430.47,1,"IP"
"127483",1820.6,6,"IP"
"127484",485.22,1,"IP"
"127485",20901,1,"IP"
"127486",21992,2,"IP"
"127487",3805.2,1,"IP"
"127488",1485.33,47,"IP"
"127489",1002.78,57,"IP"
"127490",901.82,1,"IP"
"127491",1387.16,12,"IP"
"127492",7078.04,1,"IP"
"127493",438.46,2,"IP"
"127494",1207.01,260,"IP"
"127495",895.32,123,"IP"
"127496",5034.68,1,"IP"
"127497",3709.02,3,"IP"
"127498",9487.54,1,"IP"
"127499",11608,26,"IP"
"127500",2120.88,117,"IP"
"127501",8150.93,2,"IP"
"127502",6339.67,2,"IP"
"127503",18430,1,"IP"
"127504",4588.31,7,"IP"
"127505",4674.33,1,"IP"
"127506",943.12,2,"IP"
"127507",10419.4,1,"IP"
"127508",10078.7,4,"IP"
"127509",1564.98,11,"IP"
"127510",11877.53,1,"IP"
"127511",2835.36,1,"IP"
"127512",10030.64,1,"IP"
"127513",355.1,15,"IP"
"127514",1047.97,7,"IP"
"127515",995.15,1,"IP"
"127516",3269.11,2,"IP"
"127517",1051.52,4,"IP"
"127518",2002.41,1,"IP"
"127519",2645.16,4,"IP"
"127520",2550.15,1,"IP"
"127521",3167.77,1,"IP"
"127522",16012,2,"IP"
"127523",4652.49,1,"IP"
"127524",839.79,3,"IP"
"127525",3142.75,1,"IP"
"127526",19104,1,"IP"
"127527",968.1,1,"IP"
"127528",29948,1,"IP"
"127529",47010,1,"IP"
"127530",16748,1,"IP"
"127531",3631.81,1,"IP"
"127532",4956.77,2,"IP"
"127533",2828.56,1,"IP"
"127534",6218.34,2,"IP"
"127535",3345.45,1,"IP"
"127536",13510.53,1,"IP"
"127537",6276.77,1,"IP"
"127538",506.68,1,"IP"
"127539",12184.99,1,"IP"
"127540",3502.65,1,"IP"
"127541",25322,1,"IP"
"127542",3459.08,1,"IP"
"127543",2754.52,2,"IP"
"127544",2018.51,1,"IP"
"127545",6239.19,1,"IP"
"127546",1777.89,1,"IP"
"127547",3057.38,1,"IP"
"127548",23810.7,1,"IP"
"127549",44473,1,"IP"
"127550",2900.07,4,"IP"
"127551",11514.3,1,"IP"
"127552",447.14,1,"IP"
"127553",816.29,1,"IP"
"127554",4361.83,1,"IP"
"127555",841.29,1,"IP"
"127556",194.12,10,"IP"
"127557",283.79,39,"IP"
"127558",2493.72,2,"IP"
"127559",7328.99,1,"IP"
"127560",3316.5,5,"IP"
"127561",1941.2,2,"IP"
"127562",3571.52,1,"IP"
"127563",1376.12,6,"IP"
"127564",9262.91,2,"IP"
"127565",28335,1,"IP"
"127566",29070,1,"IP"
"127567",4856.32,1,"IP"
"127568",3155.23,1,"IP"
"127569",34573.28,1,"IP"
"127570",1570.67,1,"IP"
"127571",18313,1,"IP"
"127572",11042.75,1,"IP"
"127573",789.03,4,"IP"
"127574",2728.21,2,"IP"
"127575",969.46,1,"IP"
"127576",19687.97,1,"IP"
"127577",7229.49,1,"IP"
"127578",12904.85,1,"IP"
"127579",514.83,3,"IP"
"127580",7332.13,1,"IP"
"127581",6653.04,1,"IP"
"127582",28379,1,"IP"
"127583",16363,4,"IP"
"127584",10601.85,2,"IP"
"127585",2260.51,1,"IP"
"127586",2527.35,1,"IP"
"127587",8692.01,1,"IP"
"127588",9807.81,1,"IP"
"127589",8319.88,1,"IP"
"127590",2907.63,1,"IP"
"127591",657.72,1,"IP"
"127592",1136.01,1,"IP"
"127593",785.56,2,"IP"
"127594",1531.5,1,"IP"
"127595",19848,1,"IP"
"127596",32092,1,"IP"
"127597",1295.45,1,"IP"
"127598",4439.96,2,"IP"
"127599",9841.45,1,"IP"
"127600",2446.62,1,"IP"
"127601",23154,1,"IP"
"127602",3802.9,1,"IP"
"127603",9170.95,1,"IP"
"127604",2095.95,1,"IP"
"127605",17431,1,"IP"
"127606",6520.6,2,"IP"
"127607",5477.57,1,"IP"
"127608",670.83,1,"IP"
"127609",3024.59,1,"IP"
"127610",3684.27,1,"IP"
"127611",34293.34,1,"IP"
"127612",8947.53,1,"IP"
"127613",1024.5,1,"IP"
"127614",893.68,1,"IP"
"127615",387.09,1,"IP"
"127616",649.1,1,"IP"
"127617",19168.22,1,"IP"
"127618",5972.97,1,"IP"
"127619",2435.32,1,"IP"
"127620",1898.68,1,"IP"
"127621",7267.56,1,"IP"
"127622",1305.38,1,"IP"
"127623",6649.24,1,"IP"
"127624",1550.05,1,"IP"
"127625",2255.27,1,"IP"
"127626",1889.4,1,"IP"
"127627",5153,178,"IP"
"127628",1175.54,48,"IP"
"127629",688.58,9,"IP"
"127630",7215,39,"IP"
"127631",4175,167,"IP"
"127632",9157.15,1,"IP"
"127633",5141.23,6,"IP"
"127634",8721,72,"IP"
"127635",5510,233,"IP"
"127636",816,9165,"IP"
"127637",971.76,1,"IP"
"127638",5601.28,17,"IP"
"127639",4558,86,"IP"
"127640",5491.64,2,"IP"
"127641",3187.25,29,"IP"
"127642",10940,132,"IP"
"127643",11350,33,"IP"
"127644",376.63,11,"IP"
"127645",5635.57,1,"IP"
"127646",14547.34,12,"IP"
"127647",6277,51,"IP"
"127648",2809.49,5,"IP"
"127649",679.31,49,"IP"
"127650",3996,574,"IP"
"127651",8878,19,"IP"
"127652",2170.64,6,"IP"
"127653",1370.29,46,"IP"
"127654",1988.41,1,"IP"
"127655",3276.61,8,"IP"
"127656",4910.01,31,"IP"
"127657",8438.79,6,"IP"
"127658",11048.38,6,"IP"
"127659",5825.27,127,"IP"
"127660",24517,2,"IP"
"127661",8258.05,1,"IP"
"127662",2338.75,3,"IP"
"127663",6258.31,11,"IP"
"127664",997.19,3,"IP"
"127665",3889.33,6,"IP"
"127666",331,4200,"IP"
"127667",4377.14,2,"IP"
"127668",10220,9,"IP"
"127669",3498,585,"IP"
"127670",526.23,2,"IP"
"127671",5289.02,17,"IP"
"127672",5585.84,7,"IP"
"127673",1187.3,862,"IP"
"127674",2341.92,8,"IP"
"127675",448.65,18,"IP"
"127676",3629,320,"IP"
"127677",4862.25,27,"IP"
"127678",751.92,90,"IP"
"127679",2130.37,7,"IP"
"127680",3428.56,5,"IP"
"127681",4643.25,31,"IP"
"127682",513.85,8,"IP"
"127683",1046.88,36,"IP"
"127684",1766.48,7,"IP"
"127685",776.54,20,"IP"
"127686",3222.14,4,"IP"
"127687",16802,4,"IP"
"127688",287.16,1,"IP"
"127689",6533.08,1,"IP"
"127690",6434.87,106,"IP"
"127691",4858,66,"IP"
"127692",19184,3,"IP"
"127693",11440.38,13,"IP"
"127694",3735.85,1,"IP"
"127695",1248.09,3,"IP"
"127696",608.13,33,"IP"
"127697",3139.2,2,"IP"
"127698",4688.09,1,"IP"
"127699",12226,26,"IP"
"127700",3938.64,19,"IP"
"127701",643.91,51,"IP"
"127702",10755,14,"IP"
"127703",267.99,8,"IP"
"127704",1224.36,8,"IP"
"127705",1703.08,7,"IP"
"127706",7312.96,4,"IP"
"127707",1249.65,67,"IP"
"127708",8782,80,"IP"
"127709",1299.68,5,"IP"
"127710",2457.56,2,"IP"
"127711",8583.96,2,"IP"
"127712",1731.51,7,"IP"
"127713",841.36,71,"IP"
"127714",7379,31,"IP"
"127715",6165.09,3,"IP"
"127716",11730,34,"IP"
"127717",808.08,3,"IP"
"127718",709.71,80,"IP"
"127719",4497,136,"IP"
"127720",7622.13,1,"IP"
"127721",2272,3147,"IP"
"127722",719.02,1,"IP"
"127723",2425,1440,"IP"
"127724",6054,84,"IP"
"127725",7834.37,3,"IP"
"127726",1451.09,33,"IP"
"127727",12293,20,"IP"
"127728",5495.93,52,"IP"
"127729",13807,13,"IP"
"127730",2337.52,80,"IP"
"127731",11734,61,"IP"
"127732",2899.52,225,"IP"
"127733",1060.2,26,"IP"
"127734",11305,12,"IP"
"127735",25762,2,"IP"
"127736",6453.83,48,"IP"
"127737",2675.69,13,"IP"
"127738",2761.61,98,"IP"
"127739",1412.66,38,"IP"
"127740",435.22,997,"IP"
"127741",723.07,2,"IP"
"127742",381.11,10,"IP"
"127743",8994.56,42,"IP"
"127744",3745.82,110,"IP"
"127745",3372.25,3,"IP"
"127746",19965,8,"IP"
"127747",5661.68,1,"IP"
"127748",9239,23,"IP"
"127749",2793.78,5,"IP"
"127750",12471.6,1,"IP"
"127751",4929.81,3,"IP"
"127752",4949.61,1,"IP"
"127753",23198,3,"IP"
"127754",2432.53,7,"IP"
"127755",2978.72,86,"IP"
"127756",6552.25,1,"IP"
"127757",7225.34,1,"IP"
"127758",2032.57,2,"IP"
"127759",7875.37,1,"IP"
"127760",6034.55,1,"IP"
"127761",6329.12,1,"IP"
"127762",18473,1,"IP"
"127763",1351.21,1,"IP"
"127764",916.61,1,"IP"
"127765",4448.29,1,"IP"
"127766",4546.09,1,"IP"
"127767",4929.33,1,"IP"
"127768",6633.3,1,"IP"
"127769",6381.98,1,"IP"
"127770",1931.04,2,"IP"
"127771",4315.75,2,"IP"
"127772",21127,1,"IP"
"127773",13258.62,1,"IP"
"127774",9534.98,2,"IP"
"127775",2775.41,1,"IP"
"127776",3144.73,1,"IP"
"127777",685.18,1,"IP"
"127778",477.41,1,"IP"
"127779",678.88,1,"IP"
"127780",6018.15,1,"IP"
"127781",2843.04,1,"IP"
"127782",7407.21,1,"IP"
"127783",657.81,1,"IP"
"127784",639.91,3,"IP"
"127785",1101.89,2,"IP"
"127786",8990.99,1,"IP"
"127787",53353,1,"IP"
"127788",5750.16,1,"IP"
"127789",631.93,2,"IP"
"127790",13922.66,1,"IP"
"127791",2870.95,1,"IP"
"127792",9752.27,1,"IP"
"127793",811.43,1,"IP"
"127794",361.52,1,"IP"
"127795",8049.56,1,"IP"
"127796",4464.34,1,"IP"
"127797",2806.56,1,"IP"
"127798",3341.21,1,"IP"
"127799",14379.83,1,"IP"
"127800",4634.65,1,"IP"
"127801",20319,1,"IP"
"127802",3587.87,1,"IP"
"127803",113404,1,"IP"
"127804",5836.9,1,"IP"
"127805",1057.03,1,"IP"
"127806",442.31,1,"IP"
"127807",23911,1,"IP"
"127808",12060.06,1,"IP"
"127809",8013.9,1,"IP"
"127810",3233.98,1,"IP"
"127811",7220.67,1,"IP"
"127812",1843.1,1,"IP"
"127813",3479.5,1,"IP"
"127814",8684,43,"IP"
"127815",6319,97,"IP"
"127816",11894,13,"IP"
"127817",10066,206,"IP"
"127818",2695.29,65,"IP"
"127819",16654,2,"IP"
"127820",12978,54,"IP"
"127821",14659,34,"IP"
"127822",166,1075,"IP"
"127823",10918,22,"IP"
"127824",11659,132,"IP"
"127825",355,21360,"IP"
"127826",2806,887,"IP"
"127827",13450,25,"IP"
"127828",14821,19,"IP"
"127829",14941,27,"IP"
"127830",9659,69,"IP"
"127831",290119,1,"IP"
"127832",515.32,9,"IP"
"127833",10532,7,"IP"
"127834",1641,7709,"IP"
"127835",7634,46,"IP"
"127836",10974,39,"IP"
"127837",10794,28,"IP"
"127838",6436,643,"IP"
"127839",9527,136,"IP"
"127840",16066,2,"IP"
"127841",45561,1,"IP"
"127842",6134,115,"IP"
"127843",7076,433,"IP"
"127844",11672,8,"IP"
"127845",1187,1778,"IP"
"127846",10858,107,"IP"
"127847",11451,99,"IP"
"127848",4676,132,"IP"
"127849",3507,1647,"IP"
"127850",8698,35,"IP"
"127851",20122,31,"IP"
"127852",5043,342,"IP"
"127853",3185,544,"IP"
"127854",8017,37,"IP"
"127855",18255,2,"IP"
"127856",10177,15,"IP"
"127857",4033,645,"IP"
"127858",18926,27,"IP"
"127859",17617,2,"IP"
"127860",2257.57,40,"IP"
"127861",1085.62,504,"IP"
"127862",3531.65,6,"IP"
"127863",7215.26,9,"IP"
"127864",1400.91,4,"IP"
"127865",1171.37,11,"IP"
"127866",4920.46,88,"IP"
"127867",954.99,35,"IP"
"127868",1234.15,14,"IP"
"127869",431.56,162,"IP"
"127870",7071.98,18,"IP"
"127871",1089.06,3,"IP"
"127872",4830.63,3,"IP"
"127873",6773.55,1,"IP"
"127874",1905.81,1,"IP"
"127875",588.06,2,"IP"
"127876",10359.76,1,"IP"
"127877",9697,14,"IP"
"127878",3130.15,15,"IP"
"127879",729.18,35,"IP"
"127880",886.95,2,"IP"
"127881",13683,17,"IP"
"127882",3167.89,7,"IP"
"127883",951.31,214,"IP"
"127884",16862,16,"IP"
"127885",3790.96,78,"IP"
"127886",6754.87,11,"IP"
"127887",4093.6,17,"IP"
"127888",1913.56,30,"IP"
"127889",408.54,516,"IP"
"127890",305.11,29,"IP"
"127891",426.65,7,"IP"
"127892",10518.49,2,"IP"
"127893",1449.05,8,"IP"
"127894",6847.27,2,"IP"
"127895",718.83,11,"IP"
"127896",21093,5,"IP"
"127897",3138.41,19,"IP"
"127898",1221.43,225,"IP"
"127899",5855.85,1,"IP"
"127900",1255.71,64,"IP"
"127901",3598.53,6,"IP"
"127902",3169.79,2,"IP"
"127903",4501.5,25,"IP"
"127904",3018.38,29,"IP"
"127905",2111.41,3,"IP"
"127906",2575.74,49,"IP"
"127907",4343.99,5,"IP"
"127908",2194.87,79,"IP"
"127909",839.29,195,"IP"
"127910",2960.35,6,"IP"
"127911",13913,4,"IP"
"127912",1528.04,3,"IP"
"127913",1526.18,6,"IP"
"127914",24419.59,1,"IP"
"127915",608.36,2,"IP"
"127916",785.34,17,"IP"
"127917",1008.03,18,"IP"
"127918",1119.59,1,"IP"
"127919",3898.24,5,"IP"
"127920",1643.55,23,"IP"
"127921",3316.37,1,"IP"
"127922",1341.72,4,"IP"
"127923",774.87,3,"IP"
"127924",292.49,121,"IP"
"127925",4605.6,42,"IP"
"127926",2534.7,11,"IP"
"127927",7485.31,1,"IP"
"127928",2326.51,1,"IP"
"127929",15254,7,"IP"
"127930",675.19,4,"IP"
"127931",4121.64,3,"IP"
"127932",406.77,10,"IP"
"127933",1398.78,1,"IP"
"127934",7485.15,3,"IP"
"127935",6681.78,5,"IP"
"127936",610.41,27,"IP"
"127937",550.87,278,"IP"
"127938",3730.62,1,"IP"
"127939",2687.38,1,"IP"
"127940",2976.63,4,"IP"
"127941",3038.26,4,"IP"
"127942",1634.91,3,"IP"
"127943",2092.55,1,"IP"
"127944",6543.2,19,"IP"
"127945",3355.71,1,"IP"
"127946",20386,2,"IP"
"127947",3452.2,1,"IP"
"127948",2052.22,34,"IP"
"127949",2479.81,5,"IP"
"127950",6298.1,1,"IP"
"127951",3884.68,7,"IP"
"127952",556.97,3,"IP"
"127953",263.99,37,"IP"
"127954",5726.62,2,"IP"
"127955",10185.99,30,"IP"
"127956",2230.08,10,"IP"
"127957",1955.97,5,"IP"
"127958",3550,972,"IP"
"127959",1345,3064,"IP"
"127960",1660,13670,"IP"
"127961",280.6,2,"IP"
"127962",40330,1,"IP"
"127963",1085.8,43,"IP"
"127964",16410,3,"IP"
"127965",1297.8,46,"IP"
"127966",707.6,5,"IP"
"127967",189.26,18,"IP"
"127968",166.54,18,"IP"
"127969",1391.3,1,"IP"
"127970",801.7,18,"IP"
"127971",557.05,2,"IP"
"127972",18135,1,"IP"
"127973",9002.59,2,"IP"
"127974",2321.22,27,"IP"
"127975",461.18,11,"IP"
"127976",6993.38,7,"IP"
"127977",4335.66,3,"IP"
"127978",4128.91,1,"IP"
"127979",3044.06,2,"IP"
"127980",4130.55,10,"IP"
"127981",7058.61,1,"IP"
"127982",1391.64,1,"IP"
"127983",6943.84,1,"IP"
"127984",8523.83,10,"IP"
"127985",696.29,5,"IP"
"127986",3162.58,11,"IP"
"127987",3762.71,1,"IP"
"127988",14031,8,"IP"
"127989",1112.77,2,"IP"
"127990",3040.92,13,"IP"
"127991",2553.83,1,"IP"
"127992",6205.9,1,"IP"
"127993",6203.83,1,"IP"
"127994",2521.16,1,"IP"
"127995",18382,1,"IP"
"127996",2788.63,1,"IP"
"127997",1488.87,2,"IP"
"127998",4821.72,1,"IP"
"127999",4467.63,1,"IP"
"128000",10363.48,2,"IP"
"128001",3259.25,5,"IP"
"128002",3322.21,4,"IP"
"128003",2570.03,4,"IP"
"128004",4892.51,2,"IP"
"128005",2484.6,1,"IP"
"128006",600.77,914,"IP"
"128007",435.78,7,"IP"
"128008",1645.39,1,"IP"
"128009",1982.46,64,"IP"
"128010",388.47,59,"IP"
"128011",566.39,6,"IP"
"128012",2230.15,3,"IP"
"128013",20727,3,"IP"
"128014",3366.49,195,"IP"
"128015",2920.11,1,"IP"
"128016",3850.04,2,"IP"
"128017",5571.54,15,"IP"
"128018",317.86,142,"IP"
"128019",1420.81,47,"IP"
"128020",602.42,2411,"IP"
"128021",1587.28,7,"IP"
"128022",4081.5,1,"IP"
"128023",726.84,18,"IP"
"128024",1231.62,41,"IP"
"128025",4398.32,3,"IP"
"128026",9407.44,2,"IP"
"128027",3111.47,16,"IP"
"128028",1009.47,4,"IP"
"128029",1432.13,354,"IP"
"128030",2516.57,1,"IP"
"128031",9554,8,"IP"
"128032",250.79,1202,"IP"
"128033",1032.86,40,"IP"
"128034",475.69,27,"IP"
"128035",5914.13,2,"IP"
"128036",7995.19,33,"IP"
"128037",3997.48,213,"IP"
"128038",694.66,35,"IP"
"128039",1134.09,65,"IP"
"128040",637.44,2,"IP"
"128041",5109.26,87,"IP"
"128042",12368.71,6,"IP"
"128043",969.19,1,"IP"
"128044",1887.71,7,"IP"
"128045",14458,1,"IP"
"128046",2994.74,172,"IP"
"128047",4382.99,2,"IP"
"128048",1503.33,51,"IP"
"128049",1123.06,21,"IP"
"128050",1704.33,13,"IP"
"128051",537.33,86,"IP"
"128052",892.33,154,"IP"
"128053",6980.21,1,"IP"
"128054",1325.68,12,"IP"
"128055",2425.58,10,"IP"
"128056",8347.46,10,"IP"
"128057",14094,4,"IP"
"128058",9822.58,6,"IP"
"128059",3704.08,82,"IP"
"128060",914.29,4,"IP"
"128061",18129,4,"IP"
"128062",920.27,75,"IP"
"128063",2733.74,5,"IP"
"128064",6302.58,8,"IP"
"128065",2106.37,300,"IP"
"128066",719.85,74,"IP"
"128067",7122,17,"IP"
"128068",607.19,3,"IP"
"128069",2926.62,11,"IP"
"128070",2785.61,1,"IP"
"128071",1097.23,65,"IP"
"128072",8540.36,1,"IP"
"128073",2379.62,9,"IP"
"128074",2306.65,10,"IP"
"128075",2990.97,1,"IP"
"128076",7408.26,1,"IP"
"128077",2602.78,7,"IP"
"128078",5433.35,1,"IP"
"128079",2385.94,13,"IP"
"128080",25777,1,"IP"
"128081",4368.9,2,"IP"
"128082",565.82,3,"IP"
"128083",1098.66,4,"IP"
"128084",4284.43,3,"IP"
"128085",2164.16,1,"IP"
"128086",2422.01,6,"IP"
"128087",13395,2,"IP"
"128088",3953.51,17,"IP"
"128089",1903.33,3,"IP"
"128090",11030.79,1,"IP"
"128091",7489.89,10,"IP"
"128092",4569.88,1,"IP"
"128093",673.19,15,"IP"
"128094",37241,1,"IP"
"128095",44044,1,"IP"
"128096",10810,4,"IP"
"128097",171.16,29,"IP"
"128098",788.3,48,"IP"
"128099",893.2,6,"IP"
"128100",706.23,3,"IP"
"128101",1600.77,13,"IP"
"128102",4256.79,1,"IP"
"128103",2826.17,10,"IP"
"128104",2976.75,33,"IP"
"128105",513.47,515,"IP"
"128106",3946.27,1,"IP"
"128107",5280.93,1,"IP"
"128108",1000.86,2,"IP"
"128109",1752.81,1,"IP"
"128110",12321.45,1,"IP"
"128111",14428,1,"IP"
"128112",44895,1,"IP"
"128113",19211,1,"IP"
"128114",7079.96,3,"IP"
"128115",26424,1,"IP"
"128116",61682.03,1,"IP"
"128117",2137.91,4,"IP"
"128118",3894.61,1,"IP"
"128119",6491.09,1,"IP"
"128120",297.69,2,"IP"
"128121",17487,2,"IP"
"128122",4639.88,1,"IP"
"128123",11596.49,1,"IP"
"128124",6496.15,8,"IP"
"128125",12481.46,1,"IP"
"128126",5294.05,1,"IP"
"128127",836.01,2,"IP"
"128128",32134,1,"IP"
"128129",3966.89,2,"IP"
"128130",6995.23,1,"IP"
"128131",504.89,4,"IP"
"128132",2208.58,2,"IP"
"128133",4487.89,1,"IP"
"128134",11533.21,1,"IP"
"128135",10909.85,1,"IP"
"128136",9988,5,"IP"
"128137",2160.57,1,"IP"
"128138",3539.98,1,"IP"
"128139",4672.71,1,"IP"
"128140",5942.36,1,"IP"
"128141",8508.11,1,"IP"
"128142",7471.64,36,"IP"
"128143",13706.95,1,"IP"
"128144",3111.27,1,"IP"
"128145",4764.14,1,"IP"
"128146",4826.42,1,"IP"
"128147",416.89,2,"IP"
"128148",9227.31,1,"IP"
"128149",2714.85,1,"IP"
"128150",3359.06,1,"IP"
"128151",14614.79,1,"IP"
"128152",2514.09,1,"IP"
"128153",4021.24,1,"IP"
"128154",11081.13,1,"IP"
"128155",3761.85,1,"IP"
"128156",443.63,1,"IP"
"128157",20548,1,"IP"
"128158",4012.86,1,"IP"
"128159",12740.94,1,"IP"
"128160",26788.96,2,"IP"
"128161",9022.78,2,"IP"
"128162",2938.78,1,"IP"
"128163",2068.88,4,"IP"
"128164",527.07,72,"IP"
"128165",1318.19,11,"IP"
"128166",613.62,2,"IP"
"128167",9654.98,1,"IP"
"128168",4870.09,1,"IP"
"128169",16547,1,"IP"
"128170",29769,1,"IP"
"128171",1868.8,1,"IP"
"128172",1573.57,1,"IP"
"128173",4234.79,1,"IP"
"128174",4169.15,1,"IP"
"128175",7913.91,1,"IP"
"128176",4172.16,1,"IP"
"128177",2482.22,1,"IP"
"128178",11027.51,1,"IP"
"128179",6241.67,1,"IP"
"128180",644.86,6,"IP"
"128181",20879,1,"IP"
"128182",1104.27,1,"IP"
"128183",7660.22,2,"IP"
"128184",15028.66,1,"IP"
"128185",1559.32,2,"IP"
"128186",4381.51,1,"IP"
"128187",5044.3,1,"IP"
"128188",7625.88,1,"IP"
"128189",8194.61,1,"IP"
"128190",6795.82,1,"IP"
"128191",969.55,17,"IP"
"128192",2797.29,5,"IP"
"128193",3469.63,4,"IP"
"128194",1857.28,3,"IP"
"128195",810.94,2,"IP"
"128196",11113.44,2,"IP"
"128197",461.25,3,"IP"
"128198",3232.06,1,"IP"
"128199",2405.28,6,"IP"
"128200",2062.17,224,"IP"
"128201",611.28,20,"IP"
"128202",1546.73,73,"IP"
"128203",860.53,14,"IP"
"128204",388.02,4524,"IP"
"128205",7759.24,2,"IP"
"128206",4403.73,9,"IP"
"128207",9068.07,11,"IP"
"128208",5228.03,1,"IP"
"128209",4703.64,7,"IP"
"128210",3207.48,19,"IP"
"128211",3034.68,14,"IP"
"128212",8845.49,4,"IP"
"128213",1952.76,14,"IP"
"128214",400.68,3,"IP"
"128215",812.42,1,"IP"
"128216",1036.14,7,"IP"
"128217",7464.98,2,"IP"
"128218",3198.18,3,"IP"
"128219",6428.85,1,"IP"
"128220",733.9,3,"IP"
"128221",1316.3,23,"IP"
"128222",5705.8,1,"IP"
"128223",3529.57,3,"IP"
"128224",552.71,3,"IP"
"128225",6321.53,1,"IP"
"128226",4792.23,1,"IP"
"128227",28938.91,1,"IP"
"128228",3942.92,1,"IP"
"128229",2740.7,1,"IP"
"128230",4004.07,2,"IP"
"128231",3121.08,4,"IP"
"128232",7969.19,1,"IP"
"128233",5410.93,4,"IP"
"128234",2358.64,1,"IP"
"128235",2326.76,1,"IP"
"128236",3696.25,2,"IP"
"128237",6610.19,1,"IP"
"128238",16474.82,1,"IP"
"128239",7925.26,1,"IP"
"128240",1239.85,1,"IP"
"128241",4375.65,3,"IP"
"128242",21482,2,"IP"
"128243",4625.31,1,"IP"
"128244",660.15,4,"IP"
"128245",6583.31,1,"IP"
"128246",840.83,2,"IP"
"128247",47679,1,"IP"
"128248",5723.16,2,"IP"
"128249",2707.52,1,"IP"
"128250",3856.87,1,"IP"
"128251",6729.88,1,"IP"
"128252",6918.67,1,"IP"
"128253",6059.75,1,"IP"
"128254",1228.74,4,"IP"
"128255",547.64,2,"IP"
"128256",605.7,90,"IP"
"128257",18688,4,"IP"
"128258",1492.65,1,"IP"
"128259",8969.79,1,"IP"
"128260",22253,2,"IP"
"128261",8175.56,1,"IP"
"128262",12886.07,1,"IP"
"128263",18266,2,"IP"
"128264",2251.81,1,"IP"
"128265",3750.51,1,"IP"
"128266",5146.46,2,"IP"
"128267",3378.22,224,"IP"
"128268",486.55,4,"IP"
"128269",21645,2,"IP"
"128270",9399,13,"IP"
"128271",1460.1,1383,"IP"
"128272",802.12,71,"IP"
"128273",8179,27,"IP"
"128274",3964.79,21,"IP"
"128275",2720.41,89,"IP"
"128276",1310,1934,"IP"
"128277",4655,243,"IP"
"128278",4856,225,"IP"
"128279",13238,32,"IP"
"128280",4314,147,"IP"
"128281",3005.73,7,"IP"
"128282",2409.49,8,"IP"
"128283",1037.43,37,"IP"
"128284",5756.68,1,"IP"
"128285",2657.64,8,"IP"
"128286",3274.15,11,"IP"
"128287",4113.73,3,"IP"
"128288",2354.86,9,"IP"
"128289",34040,18,"IP"
"128290",295.09,102,"IP"
"128291",2451.83,25,"IP"
"128292",1652.75,14,"IP"
"128293",530.25,64,"IP"
"128294",2638.85,3,"IP"
"128295",5090.77,3,"IP"
"128296",1104,2681,"IP"
"128297",1820.54,35,"IP"
"128298",6195.99,21,"IP"
"128299",14064,2,"IP"
"128300",22677,1,"IP"
"128301",935.68,1,"IP"
"128302",468.34,701,"IP"
"128303",673.05,176,"IP"
"128304",2507.99,19,"IP"
"128305",10242,21,"IP"
"128306",4835.82,4,"IP"
"128307",11746,13,"IP"
"128308",3693.69,5,"IP"
"128309",9184,175,"IP"
"128310",9703,90,"IP"
"128311",3335.33,166,"IP"
"128312",794.53,1,"IP"
"128313",363.34,1,"IP"
"128314",11808.68,2,"IP"
